Economy Name,Dealing with construction permits (DB16-20 methodology) - Score,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology),Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,Dealing with construction permits: Cost (% of Warehouse value),Dealing with construction permits: Cost (% of Warehouse value) - Score,Dealing with construction permits: Liability and insurance regimes index (0-2) (DB16-20 methodology),Dealing with construction permits: Procedures (number),Dealing with construction permits: Procedures (number) - Score,Dealing with construction permits: Professional certifications index (0-4) (DB16-20 methodology),Dealing with construction permits: Quality control after construction index (0-3) (DB16-20 methodology),Dealing with construction permits: Quality control before construction index (0-1) (DB16-20 methodology),Dealing with construction permits: Quality control during construction index (0-3) (DB16-20 methodology),Dealing with construction permits: Quality of building regulations index (0-2) (DB16-20 methodology),Dealing with construction permits: Time (days),Dealing with construction permits: Time (days)  - Score,Enforcing contracts (DB17-20 methodology) - Score,Enforcing contracts: Alternative dispute resolution (0-3) (DB16-20 methodology),Enforcing contracts: Attorney fees (% of claim),Enforcing contracts: Case management (0-6) (DB16-20 methodology),Enforcing contracts: Cost (% of claim),Enforcing contracts: Cost (% of claim) - Score,Enforcing contracts: Court automation (0-4) (DB17-20 methodology),Enforcing contracts: Court fees (% of claim),Enforcing contracts: Court structure and proceedings (0-5) (DB17-20 methodology),Enforcing contracts: Enforcement fees (% of claim),Enforcing contracts: Enforcement of judgment (days),Enforcing contracts: Filing and service (days),Enforcing contracts: Quality of the judicial processes index (0-18) (DB17-20 methodology),Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,Enforcing contracts: Trial and judgment (days),Getting Credit total score (DB15-20 methodology),Getting credit (DB15-20 methodology) - Score,Getting credit: Credit bureau coverage (% of adults),Getting credit: Credit registry coverage (% of adults),Getting credit: Depth of credit information index (0-8) (DB15-20 methodology),Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology),Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,Getting electricity (DB16-20 methodology) - Score,Getting electricity: Communication of tariffs and tariff changes (0-1) (DB16-20 methodology),Getting electricity: Cost to get electricity (% of income per capita),Getting electricity: Cost to get electricity (% of income per capita) - Score,Getting electricity: Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),Getting electricity: Mechanisms for monitoring outages (0-1) (DB16-20 methodology),Getting electricity: Mechanisms for restoring service (0-1) (DB16-20 methodology),Getting electricity: Minimum outage time (in minutes)  (DB16-20 methodology),Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),Getting electricity: Regulatory monitoring (0-1) (DB16-20 methodology),Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,Getting electricity: System average interruption duration index (SAIDI) (DB16-20 methodology),Getting electricity: System average interruption frequency index (SAIFI) (DB16-20 methodology),Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),Global: Ease of doing business score (DB17-20 methodology),Other taxes (% of profits),Paying taxes (DB17-20 methodology) - Score,Paying taxes: Labor tax and contributions (% of profits),Paying taxes: Payments (number per year),Paying taxes: Payments per year (number per year) - Score,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,Paying taxes: Profit tax (% of profits),Paying taxes: Time (hours per year),Paying taxes: Time (hours per year) - Score,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology),Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,Paying taxes: Time to comply with VAT refund (hours) (DB17-20 methodology),Paying taxes: Time to comply with VAT refund (hours) (DB17-20 methodology) - Score,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology),Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology) - Score,Paying taxes: Total tax and contribution rate (% of profit),Paying taxes: Total tax and contribution rate (% of profit) - Score,Protecting minority investors (DB15-20 methodology) - Score,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology),Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology),Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,Protecting minority investors: Extent of director liability index (0-10),Protecting minority investors: Extent of director liability index (0-10) - Score,Protecting minority investors: Extent of disclosure index (0-10),Protecting minority investors: Extent of disclosure index (0-10) - Score,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology),Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology),Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),Rank: Dealing with construction permits (1=most business-friendly regulations),Rank: Ease of doing business index (1=most business-friendly regulations),Rank: Enforcing contracts (1=most business-friendly regulations),Rank: Getting credit (1=most business-friendly regulations),Rank: Getting electricity (1=most business-friendly regulations),Rank: Paying taxes (1=most business-friendly regulations),Rank: Protecting minority investors (1=most business-friendly regulations),Rank: Registering property (1=most business-friendly regulations),Rank: Resolving insolvency (1=most business-friendly regulations),Rank: Starting a business (1=most business-friendly regulations),Rank: Trading across borders (1=most business-friendly regulations),Registering property (DB17-20 methodology) - Score,Registering property: Cost (% of property value),Registering property: Cost (% of property value) - Score,Registering property: Equal access to property rights index (-2-0) (DB17-20 methodology),Registering property: Geographic coverage index (0-8) (DB16-20 methodology),Registering property: Land dispute resolution index (0-8) (DB16-20 methodology),Registering property: Quality of land administration index (0-30) (DB17-20 methodology),Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,Registering property: Reliability of infrastructure index (0-8) (DB16-20 methodology),Registering property: Transparency of information index (0-6) (DB16-20 methodology),Reorganization proceedings index (0-3) (DB15-20 methodology),Resolving insolvency - Score,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),Resolving insolvency: Cost (% of estate),Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),Resolving insolvency: Outcome (0 as piecemeal sale and 1 as going concern),Resolving insolvency: Recovery rate (cents on the dollar),Resolving insolvency: Recovery rate (cents on the dollar) - Score,Resolving insolvency: Strength of insolvency framework index (0-16),Resolving insolvency: Strength of insolvency framework index (0-16) - Score,Resolving insolvency: Time (years),Starting a business - Score,Starting a business: Cost - Men (% of income per capita),Starting a business: Cost - Men (% of income per capita) - Score,Starting a business: Cost - Women (% of income per capita),Starting a business: Cost - Women (% of income per capita) - Score,Starting a business: Minimum capital (% of income per capita),Starting a business: Paid-in Minimum capital (% of income per capita) - Score,Starting a business: Procedures required - Men (number),Starting a business: Procedures required - Men (number) - Score,Starting a business: Procedures required - Women (number),Starting a business: Procedures required - Women (number) - Score,Starting a business: Time - Men (days),Starting a business: Time - Men (days) - Score,Starting a business: Time - Women (days),Starting a business: Time - Women (days)- Score,Time to export: Border compliance (hours) (DB16-20 methodology),Time to export: Documentary compliance (hours) (DB16-20 methodology),Time to import: Border compliance (hours) (DB16-20 methodology),Time to import: Documentary compliance (hours) (DB16-20 methodology),Trading across borders (DB16-20 methodology) - Score,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology),Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology),Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology),Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology),Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Time to export: Border compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to export: Documentary compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to import: Border compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to import: Documentary compliance (hours) (DB16-20 methodology) - Score
Burkina Faso,68.68324,12.0,80.0,7.6,62.11048,2.0,4.0,75.0,3.0,3.0,1.0,2.0,1.0,446.0,73.27869,41.05228,2.5,53.6,1.0,81.7,8.21147,0.0,8.8,4.0,19.3,229.0,21.0,7.5,41.66667,196.0,6.0,30.0,2.0,0.0,0.0,0.0,6.0,50.0,29.42029,1.0,8977.4,0.0,0.0,1.0,1.0,,23.8,1.0,0.0,0.0,,,0.0,51.40019,3.6,55.88821,21.4,45.0,30.0,49.31193,16.2,270.0,65.84235,0.0,100.0,,0.0,3.0,97.24771,,0.0,41.3,78.39855,42.0,5.0,50.0,2.0,28.57143,1.0,10.0,7.0,70.0,2.0,28.57143,4.0,66.66667,21.0,95.0,151.0,165.0,152.0,183.0,154.0,120.0,141.0,109.0,88.0,122.0,51.38899,11.9,20.46825,0.0,0.0,6.5,12.5,41.66667,2.0,4.0,0.5,40.82018,2.0,21.0,1.0,5.5,0.0,23.6,25.39036,9.0,56.25,4.0,88.17363,42.8,78.60496,42.8,78.60496,6.3,98.41707,3.0,88.23529,3.0,88.23529,13.0,87.43719,13.0,87.43719,74.5,84.0,102.0,96.0,66.57509,261.0,75.37736,85.5,78.625,264.5,77.95833,196.5,71.92857,53.77358,50.88757,63.79928,60.25105
Burundi,55.01007,5.0,33.33333,12.1,39.38705,1.0,5.0,66.66667,0.0,2.0,0.0,1.0,1.0,832.0,41.63934,42.97406,1.5,20.0,0.5,36.1,59.50506,0.0,10.0,3.0,6.1,415.0,22.0,5.0,27.77778,395.0,3.0,15.0,0.0,6.5,1.0,12.5,2.0,16.66667,26.44928,1.0,14977.6,0.0,0.0,1.0,1.0,,17.3,1.0,0.0,0.0,,,0.0,46.77393,2.5,60.87383,10.2,24.0,65.0,28.20691,28.5,232.0,71.71561,21.1,33.92857,,0.0,13.0,78.89908,,0.0,41.2,78.5728,34.0,2.0,20.0,0.0,0.0,7.0,70.0,8.0,80.0,0.0,0.0,0.0,0.0,17.0,161.0,166.0,158.0,176.0,184.0,140.0,143.0,100.0,147.0,44.0,169.0,62.55317,3.1,79.07235,0.0,0.0,3.5,4.5,15.0,1.0,0.0,1.0,30.6133,2.5,30.0,1.0,4.0,0.0,7.5,8.1016,8.5,53.125,5.0,92.92286,12.3,93.86112,12.3,93.86112,0.0,100.0,4.0,82.35294,4.0,82.35294,5.0,95.47739,5.0,95.47739,58.7,120.0,154.3,180.0,47.34275,108.9,89.73046,150.0,62.5,443.6,63.03571,1025.0,0.0,63.73166,29.5858,45.05376,25.1046
Cabo Verde,74.64551,11.0,73.33333,1.0,94.86254,2.0,6.0,58.33333,2.0,3.0,1.0,2.0,1.0,425.0,75.0,64.83565,2.0,10.0,3.0,19.8,77.84027,0.0,3.0,2.5,6.8,200.0,45.0,7.5,41.66667,180.0,7.0,35.0,0.0,20.0,6.0,75.0,1.0,8.33333,54.73446,0.0,1309.8,83.82916,0.0,0.0,0.0,0.0,26.3,1.0,1.0,12.5,18.3,13.1,0.0,55.03925,0.4,74.84527,18.7,30.0,55.0,80.65464,18.3,180.0,79.7527,0.0,100.0,6.0,88.0,3.5,96.33028,35.2,38.28829,37.5,83.97372,24.0,6.0,60.0,0.0,0.0,5.0,50.0,1.0,10.0,0.0,0.0,0.0,0.0,12.0,50.0,137.0,52.0,144.0,154.0,87.0,170.0,69.0,168.0,121.0,109.0,68.80942,2.2,85.51679,0.0,0.0,5.0,12.0,40.0,3.0,4.0,1.0,0.0,2.5,,2.0,4.5,0.0,0.0,0.0,0.0,0.0,,84.46854,13.0,93.47575,13.0,93.47575,0.0,99.99993,9.0,52.94118,9.0,52.94118,9.0,91.45729,9.0,91.45729,72.0,24.0,60.0,24.0,69.05361,641.0,39.5283,125.0,68.75,587.5,51.04167,125.0,82.14286,55.34591,86.39053,78.85305,90.37657
Cambodia,44.55235,8.0,53.33333,3.0,84.87607,0.0,7.0,50.0,1.0,2.0,1.0,2.0,2.0,483.0,70.2459,31.74863,2.5,95.8,1.0,103.4,0.0,0.0,1.0,1.0,6.6,170.0,63.0,4.5,25.0,250.0,16.0,80.0,52.2,0.0,6.0,75.0,10.0,83.33333,57.45556,1.0,1701.9,78.98893,0.0,0.0,1.0,1.0,18.2,1.0,3.0,37.5,20.78,15.35,0.0,53.84483,1.8,61.28396,2.3,40.0,38.33333,25.96789,19.0,173.0,80.83462,39.4,0.0,21.0,58.0,31.0,45.87156,63.9,0.0,23.1,100.0,40.0,4.0,40.0,0.0,0.0,10.0,100.0,6.0,60.0,0.0,0.0,0.0,0.0,20.0,178.0,144.0,182.0,25.0,146.0,138.0,128.0,129.0,82.0,187.0,118.0,55.197,4.3,71.62531,0.0,0.0,5.0,7.5,25.0,2.0,0.5,3.0,48.50735,3.0,18.0,3.0,4.0,0.0,14.6,15.7647,13.0,81.25,6.0,52.42046,53.4,73.28387,53.4,73.28387,70.2,82.45178,9.0,52.94118,9.0,52.94118,99.0,1.00503,99.0,1.00503,48.0,132.0,7.5,132.0,67.28297,375.0,64.62264,100.0,75.0,240.0,80.0,120.0,82.85714,70.44025,22.48521,97.67025,45.18828
Cameroon,56.45175,13.0,86.66667,17.6,11.95876,2.0,5.0,66.66667,4.0,2.0,1.0,2.0,2.0,800.0,44.2623,39.91137,2.5,21.3,0.0,46.6,47.69404,0.0,11.8,2.5,13.5,360.0,30.0,5.0,27.77778,410.0,12.0,60.0,0.0,40.1,6.0,75.0,6.0,50.0,61.29404,1.0,1470.7,81.84281,1.0,0.0,0.0,,17.0,1.0,0.0,0.0,,,0.0,46.09974,0.5,36.33612,18.3,44.0,31.66667,49.31193,38.9,624.0,11.12828,0.0,100.0,,0.0,3.0,97.24771,,0.0,57.7,53.23761,28.0,6.0,60.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,14.0,154.0,167.0,167.0,80.0,133.0,181.0,157.0,175.0,129.0,104.0,186.0,40.11978,13.7,8.75664,-1.0,0.0,3.5,7.0,23.33333,2.0,2.5,0.5,36.62696,2.0,33.5,1.0,5.5,0.0,15.8,17.00391,9.0,56.25,2.8,86.27056,24.6,87.71379,24.9,87.53347,12.0,96.99453,5.0,76.47059,6.0,70.58824,13.0,87.43719,14.0,86.43216,202.0,66.0,271.0,163.0,15.98682,982.8,7.28774,305.5,23.625,1406.9,0.0,849.0,0.0,0.0,61.53846,3.22581,32.21757
Canada,72.98221,14.0,93.33333,1.8,90.86063,2.0,5.0,66.66667,4.0,3.0,1.0,2.0,2.0,910.0,35.2459,57.12838,2.0,15.0,2.0,22.3,75.02812,3.0,5.3,4.0,2.0,150.0,30.0,11.0,61.11111,730.0,17.0,85.0,100.0,0.0,8.0,100.0,9.0,75.0,63.78762,1.0,116.9,98.55628,0.0,1.0,1.0,1.0,12.3,1.0,6.0,75.0,0.98,1.48,2.0,79.64043,3.8,88.05478,12.7,8.0,91.66667,73.22635,8.0,131.0,87.32612,14.9,53.57143,7.5,85.0,15.0,75.22936,14.0,79.10461,24.5,100.0,84.0,9.0,90.0,6.0,85.71429,9.0,90.0,8.0,80.0,6.0,85.71429,4.0,66.66667,42.0,64.0,23.0,100.0,15.0,124.0,19.0,7.0,36.0,13.0,3.0,51.0,77.8227,3.8,74.39288,0.0,6.0,5.5,21.5,71.66667,7.0,3.0,1.0,81.03494,2.5,7.0,3.0,4.5,1.0,86.7,93.31987,11.0,68.75,0.8,98.23581,0.3,99.83061,0.3,99.83061,0.0,100.0,2.0,94.11765,2.0,94.11765,1.5,98.99497,1.5,98.99497,2.0,1.0,2.0,1.0,88.35791,166.7,84.27673,155.6,61.11111,171.9,85.67708,162.5,76.78571,99.37107,100.0,99.64158,100.0
Central African Republic,34.0951,6.0,40.0,23.2,0.0,0.0,5.0,66.66667,2.0,2.0,1.0,1.0,0.0,660.0,55.7377,31.38909,2.5,31.3,0.0,82.0,7.87402,0.0,12.4,3.0,38.3,350.0,30.0,5.5,30.55556,280.0,7.0,35.0,0.0,5.1,1.0,12.5,6.0,50.0,24.63768,0.0,10000.5,0.0,0.0,0.0,0.0,,10.5,0.0,0.0,0.0,,,0.0,35.56585,53.6,18.88817,19.8,56.0,11.66667,5.13393,0.0,483.0,32.92117,25.4,20.53571,,0.0,66.0,0.0,,0.0,73.3,25.83093,26.0,5.0,50.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,13.0,184.0,184.0,183.0,144.0,185.0,187.0,162.0,170.0,155.0,180.0,164.0,41.97229,11.0,26.6292,0.0,0.0,3.0,3.0,10.0,0.0,0.0,0.5,28.125,2.0,76.0,1.0,5.5,0.0,0.0,0.0,9.0,56.25,4.8,63.19125,127.8,36.11586,127.8,36.11586,35.2,91.19836,10.0,47.05882,10.0,47.05882,22.0,78.39196,22.0,78.39196,141.4,48.0,121.7,120.0,52.35989,280.0,73.58491,60.0,85.0,709.3,40.89286,500.0,28.57143,11.69811,72.18935,56.73323,50.20921
Chad,47.23792,11.5,76.66667,18.8,5.92191,2.0,6.0,58.33333,3.0,3.0,0.0,2.0,1.5,743.0,48.93443,45.50991,2.5,23.5,0.0,45.7,48.70641,0.0,13.8,4.5,8.4,388.0,35.0,7.0,38.88889,320.0,6.0,30.0,0.0,2.5,0.0,0.0,6.0,50.0,32.17391,0.0,9628.6,0.0,0.0,0.0,0.0,,21.2,0.0,0.0,0.0,,,0.0,36.93568,3.8,17.92042,28.4,54.0,15.0,13.0693,31.3,834.0,0.0,21.1,33.92857,,0.0,46.0,18.34862,,0.0,63.5,43.61237,24.0,4.0,40.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,12.0,174.0,182.0,153.0,152.0,180.0,188.0,170.0,131.0,155.0,186.0,173.0,54.82837,8.1,46.04395,-1.0,0.0,5.0,8.5,28.33333,3.0,1.5,0.5,28.125,2.0,60.0,1.0,5.5,0.0,0.0,0.0,9.0,56.25,4.0,52.51976,169.3,15.36549,169.3,15.36549,25.3,93.67898,8.0,58.82353,8.0,58.82353,58.0,42.21106,58.0,42.21106,106.0,87.0,242.0,172.0,37.04151,319.0,69.90566,187.5,53.125,965.0,19.58333,500.0,28.57143,33.96226,49.11243,13.62007,28.45188
Chile,75.93492,13.0,86.66667,1.2,93.77617,1.0,6.0,58.33333,4.0,3.0,1.0,2.0,2.0,519.0,67.29508,64.72224,1.5,15.0,3.5,25.6,71.31609,2.0,5.0,3.0,5.6,180.0,69.0,10.0,55.55556,270.0,11.0,55.0,44.0,59.1,7.0,87.5,4.0,33.33333,85.67222,1.0,49.3,99.39179,1.0,1.0,1.0,3.0,10.2,1.0,7.0,87.5,2.9,1.47,2.0,72.58023,2.6,75.27689,5.1,7.0,93.33333,57.02828,26.2,296.0,61.8238,0.0,100.0,26.0,48.0,30.5,46.78899,37.7,33.32414,34.0,88.92213,66.0,7.0,70.0,2.0,28.57143,6.0,60.0,8.0,80.0,4.0,57.14286,6.0,100.0,33.0,41.0,59.0,54.0,94.0,39.0,86.0,51.0,63.0,53.0,57.0,73.0,71.14534,1.1,92.73927,-1.0,4.0,5.5,14.0,46.66667,2.0,3.5,2.0,60.06387,2.5,14.5,3.0,4.5,0.0,41.9,45.12773,12.0,75.0,2.0,91.42747,2.7,98.63923,2.7,98.63923,0.0,100.0,6.0,70.58824,6.0,70.58824,4.0,96.48241,4.0,96.48241,60.0,24.0,54.0,36.0,80.55935,290.0,72.64151,50.0,87.5,290.0,75.83333,50.0,92.85714,62.89308,86.39053,81.00358,85.35565
China,77.32515,15.0,100.0,2.8,85.76024,2.0,3.55,78.75,4.0,3.0,1.0,3.0,2.0,496.25,69.15984,80.91292,3.0,8.7,5.5,16.2,81.91226,3.0,5.0,5.0,2.5,240.0,32.75,16.5,91.66667,223.5,12.0,60.0,0.0,100.0,8.0,100.0,4.0,33.33333,95.35326,1.0,0.0,100.0,0.0,1.0,1.0,3.0,14.6,1.0,7.0,87.5,0.896,0.188,3.0,77.9313,6.8,70.05695,46.2,7.0,93.33333,50.0,6.3,138.0,86.2442,0.0,100.0,,0.0,1.0,100.0,,0.0,59.2,50.65027,72.0,5.0,50.0,6.0,85.71429,4.0,40.0,10.0,100.0,6.0,85.71429,5.0,83.33333,36.0,33.0,31.0,5.0,80.0,12.0,105.0,28.0,28.0,51.0,27.0,56.0,80.99377,4.6,69.2195,0.0,4.0,8.0,23.95,79.83333,8.0,3.95,2.5,62.07404,3.0,22.0,2.0,6.0,0.0,36.9,39.77308,13.5,84.375,1.7,94.0921,1.1,99.45886,1.1,99.45886,0.0,100.0,3.55,85.0,3.55,85.0,8.55,91.90955,8.55,91.90955,20.7,8.6,35.7,12.8,86.50482,256.2,75.83019,73.6,81.60662,241.3,79.89583,77.3,88.96429,87.61006,95.48817,87.58065,95.06276
Colombia,69.08851,11.0,73.33333,6.9,65.56825,2.0,7.0,50.0,3.0,3.0,1.0,0.0,2.0,1288.0,4.2623,34.28541,2.5,23.2,1.5,45.8,48.59393,1.5,10.5,3.5,12.1,365.0,68.0,9.0,50.0,855.0,18.0,90.0,82.4,0.0,7.0,87.5,11.0,91.66667,76.28058,1.0,494.9,93.89043,1.0,1.0,1.0,3.0,19.9,1.0,6.0,75.0,4.5,3.8,1.0,70.05964,26.6,58.61664,23.6,10.0,88.33333,48.16514,21.1,255.5,68.08346,0.0,100.0,,0.0,5.5,92.66055,,0.0,71.2,29.88464,80.0,8.0,80.0,5.0,71.42857,7.0,70.0,9.0,90.0,7.0,100.0,4.0,66.66667,40.0,89.0,67.0,177.0,11.0,82.0,148.0,13.0,62.0,32.0,95.0,133.0,71.21374,2.0,86.55354,0.0,2.0,5.0,16.5,55.0,6.0,3.5,0.5,71.36902,3.0,8.5,2.0,5.5,1.0,68.7,73.98804,11.0,68.75,1.7,87.02499,14.1,92.94182,14.1,92.94182,0.0,100.0,7.0,64.70588,7.0,64.70588,10.0,90.45226,10.0,90.45226,112.0,48.0,112.0,64.0,62.71747,630.0,40.56604,90.0,77.5,545.0,54.58333,50.0,92.85714,30.18868,72.18935,60.21505,73.64017
Comoros,67.97648,4.0,26.66667,1.5,92.58218,1.0,4.0,75.0,0.0,2.0,1.0,0.0,0.0,506.0,68.36066,32.97207,2.5,30.1,0.0,89.4,0.0,0.0,40.2,3.0,19.1,60.0,21.0,5.5,30.55556,425.0,8.0,40.0,0.0,11.9,2.0,25.0,6.0,50.0,60.1715,0.0,1212.3,85.03384,0.0,0.0,0.0,,28.1,0.0,0.0,0.0,,,0.0,47.87291,189.2,49.86218,0.0,33.0,50.0,57.33126,30.4,100.0,92.11747,21.1,33.92857,,,12.0,80.73394,,,219.6,0.0,26.0,5.0,50.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,13.0,101.0,160.0,179.0,132.0,136.0,168.0,162.0,113.0,168.0,158.0,120.0,58.39156,7.6,49.10852,0.0,0.0,5.0,7.0,23.33333,2.0,0.0,0.5,0.0,2.0,,1.0,5.5,0.0,0.0,0.0,0.0,0.0,,76.48653,54.2,72.88801,54.2,72.88801,17.2,95.69482,9.0,52.94118,9.0,52.94118,16.0,84.42211,16.0,84.42211,50.8,50.0,70.3,26.0,66.86874,650.8,38.60189,124.0,69.0,765.4,36.21705,92.8,86.74286,68.67138,71.00592,75.17107,89.53975
"Congo, Dem. Rep.",59.51169,10.0,66.66667,13.8,31.0458,1.0,8.0,41.66667,2.0,2.0,1.0,2.0,2.0,610.0,59.83607,33.28015,2.5,70.0,0.5,80.6,9.44882,0.0,7.8,2.5,2.8,290.0,20.0,5.5,30.55556,300.0,6.0,30.0,0.0,1.5,0.0,0.0,6.0,50.0,34.67391,1.0,13108.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,,0.0,36.20973,14.5,40.93357,12.6,52.0,18.33333,27.07958,23.6,346.0,54.09583,16.7,47.76786,,0.0,23.0,60.55046,,0.0,50.7,64.22552,22.0,3.0,30.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,11.0,144.0,183.0,178.0,152.0,177.0,180.0,176.0,159.0,168.0,54.0,187.0,46.62008,10.1,32.51701,-1.0,0.0,5.0,9.0,30.0,1.0,4.0,0.5,0.0,2.0,,1.0,5.5,0.0,0.0,0.0,0.0,0.0,,91.62606,16.3,91.83673,16.3,91.83673,4.6,98.84722,4.0,82.35294,4.0,82.35294,7.0,93.46734,7.0,93.46734,296.0,192.0,336.0,174.0,3.45188,2222.7,0.0,500.0,0.0,3039.0,0.0,765.0,0.0,0.0,0.0,0.0,27.61506
"Congo, Rep.",61.27627,9.5,63.33333,9.3,53.54121,2.0,5.0,66.66667,2.0,2.0,1.0,2.0,0.5,560.0,63.93443,43.99406,2.5,34.7,0.0,53.2,40.26997,0.0,12.5,2.5,6.0,300.0,18.0,5.0,27.77778,242.0,8.0,40.0,0.0,13.2,2.0,25.0,6.0,50.0,32.70199,0.0,5569.3,31.24276,0.0,0.0,0.0,,8.1,0.0,0.0,0.0,,,0.0,39.53359,22.9,26.78537,31.3,50.0,21.66667,12.29317,0.0,602.0,14.52859,27.7,13.39286,,0.0,36.5,35.77982,,0.0,54.3,58.65306,26.0,5.0,50.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,13.0,134.0,180.0,155.0,132.0,179.0,185.0,162.0,174.0,119.0,179.0,183.0,40.55576,13.6,9.24854,-1.0,0.0,3.5,3.5,11.66667,0.0,1.0,0.5,38.54577,2.0,25.0,1.0,5.5,0.0,19.4,20.84155,9.0,56.25,3.3,65.79674,62.2,68.90274,62.2,68.90274,2.3,99.41282,10.0,47.05882,11.0,41.17647,49.0,51.25628,50.0,50.25126,276.0,120.0,397.3,208.0,19.6799,1975.0,0.0,165.0,58.75,1580.6,0.0,310.0,55.71429,0.0,29.5858,0.0,13.38912
Costa Rica,70.7972,11.0,73.33333,2.0,90.13213,1.0,5.0,66.66667,2.0,3.0,1.0,2.0,2.0,852.0,40.0,55.18539,2.5,20.0,3.5,24.3,72.7784,0.5,1.4,3.0,2.9,260.0,45.0,9.5,52.77778,547.0,17.0,85.0,86.0,36.4,7.0,87.5,10.0,83.33333,88.89656,1.0,158.0,98.04999,1.0,1.0,1.0,5.0,14.4,1.0,8.0,100.0,0.54,0.21,3.0,69.2383,6.4,77.9877,32.7,10.0,88.33333,87.15486,19.2,151.0,84.23493,0.0,100.0,5.5,89.0,2.5,98.16514,23.2,61.45431,58.3,52.22767,48.0,8.0,80.0,1.0,14.28571,5.0,50.0,5.0,50.0,3.0,42.85714,2.0,33.33333,24.0,78.0,74.0,111.0,15.0,25.0,66.0,110.0,49.0,137.0,144.0,80.0,74.36299,3.4,77.23664,0.0,4.0,5.0,17.5,58.33333,5.0,3.5,0.0,34.63525,3.0,14.5,1.0,2.0,0.0,29.5,31.7705,6.0,37.5,3.0,79.914,9.6,95.21025,9.6,95.21025,0.0,100.0,10.0,47.05882,10.0,47.05882,23.0,77.38693,23.0,77.38693,20.0,24.0,80.0,26.0,77.60393,450.0,57.54717,80.0,80.0,500.0,58.33333,75.0,89.28571,88.05031,86.39053,71.68459,89.53975
