Economy Name,Dealing with construction permits (DB16-20 methodology) - Score,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology),Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,Dealing with construction permits: Cost (% of Warehouse value),Dealing with construction permits: Cost (% of Warehouse value) - Score,Dealing with construction permits: Liability and insurance regimes index (0-2) (DB16-20 methodology),Dealing with construction permits: Procedures (number),Dealing with construction permits: Procedures (number) - Score,Dealing with construction permits: Professional certifications index (0-4) (DB16-20 methodology),Dealing with construction permits: Quality control after construction index (0-3) (DB16-20 methodology),Dealing with construction permits: Quality control before construction index (0-1) (DB16-20 methodology),Dealing with construction permits: Quality control during construction index (0-3) (DB16-20 methodology),Dealing with construction permits: Quality of building regulations index (0-2) (DB16-20 methodology),Dealing with construction permits: Time (days),Dealing with construction permits: Time (days)  - Score,Enforcing contracts (DB17-20 methodology) - Score,Enforcing contracts: Alternative dispute resolution (0-3) (DB16-20 methodology),Enforcing contracts: Attorney fees (% of claim),Enforcing contracts: Case management (0-6) (DB16-20 methodology),Enforcing contracts: Cost (% of claim),Enforcing contracts: Cost (% of claim) - Score,Enforcing contracts: Court automation (0-4) (DB17-20 methodology),Enforcing contracts: Court fees (% of claim),Enforcing contracts: Court structure and proceedings (0-5) (DB17-20 methodology),Enforcing contracts: Enforcement fees (% of claim),Enforcing contracts: Enforcement of judgment (days),Enforcing contracts: Filing and service (days),Enforcing contracts: Quality of the judicial processes index (0-18) (DB17-20 methodology),Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,Enforcing contracts: Trial and judgment (days),Getting Credit total score (DB15-20 methodology),Getting credit (DB15-20 methodology) - Score,Getting credit: Credit bureau coverage (% of adults),Getting credit: Credit registry coverage (% of adults),Getting credit: Depth of credit information index (0-8) (DB15-20 methodology),Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology),Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,Getting electricity (DB16-20 methodology) - Score,Getting electricity: Communication of tariffs and tariff changes (0-1) (DB16-20 methodology),Getting electricity: Cost to get electricity (% of income per capita),Getting electricity: Cost to get electricity (% of income per capita) - Score,Getting electricity: Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),Getting electricity: Mechanisms for monitoring outages (0-1) (DB16-20 methodology),Getting electricity: Mechanisms for restoring service (0-1) (DB16-20 methodology),Getting electricity: Minimum outage time (in minutes)  (DB16-20 methodology),Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),Getting electricity: Regulatory monitoring (0-1) (DB16-20 methodology),Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,Getting electricity: System average interruption duration index (SAIDI) (DB16-20 methodology),Getting electricity: System average interruption frequency index (SAIFI) (DB16-20 methodology),Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),Global: Ease of doing business score (DB17-20 methodology),Other taxes (% of profits),Paying taxes (DB17-20 methodology) - Score,Paying taxes: Labor tax and contributions (% of profits),Paying taxes: Payments (number per year),Paying taxes: Payments per year (number per year) - Score,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,Paying taxes: Profit tax (% of profits),Paying taxes: Time (hours per year),Paying taxes: Time (hours per year) - Score,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology),Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,Paying taxes: Time to comply with VAT refund (hours) (DB17-20 methodology),Paying taxes: Time to comply with VAT refund (hours) (DB17-20 methodology) - Score,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology),Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology) - Score,Paying taxes: Total tax and contribution rate (% of profit),Paying taxes: Total tax and contribution rate (% of profit) - Score,Protecting minority investors (DB15-20 methodology) - Score,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology),Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology),Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,Protecting minority investors: Extent of director liability index (0-10),Protecting minority investors: Extent of director liability index (0-10) - Score,Protecting minority investors: Extent of disclosure index (0-10),Protecting minority investors: Extent of disclosure index (0-10) - Score,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology),Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology),Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),Registering property (DB17-20 methodology) - Score,Registering property: Cost (% of property value),Registering property: Cost (% of property value) - Score,Registering property: Equal access to property rights index (-2-0) (DB17-20 methodology),Registering property: Geographic coverage index (0-8) (DB16-20 methodology),Registering property: Land dispute resolution index (0-8) (DB16-20 methodology),Registering property: Quality of land administration index (0-30) (DB17-20 methodology),Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,Registering property: Reliability of infrastructure index (0-8) (DB16-20 methodology),Registering property: Transparency of information index (0-6) (DB16-20 methodology),Reorganization proceedings index (0-3) (DB15-20 methodology),Resolving insolvency - Score,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),Resolving insolvency: Cost (% of estate),Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),Resolving insolvency: Outcome (0 as piecemeal sale and 1 as going concern),Resolving insolvency: Recovery rate (cents on the dollar),Resolving insolvency: Recovery rate (cents on the dollar) - Score,Resolving insolvency: Strength of insolvency framework index (0-16),Resolving insolvency: Strength of insolvency framework index (0-16) - Score,Resolving insolvency: Time (years),Starting a business - Score,Starting a business: Cost - Men (% of income per capita),Starting a business: Cost - Men (% of income per capita) - Score,Starting a business: Cost - Women (% of income per capita),Starting a business: Cost - Women (% of income per capita) - Score,Starting a business: Minimum capital (% of income per capita),Starting a business: Paid-in Minimum capital (% of income per capita) - Score,Starting a business: Procedures required - Men (number),Starting a business: Procedures required - Men (number) - Score,Starting a business: Procedures required - Women (number),Starting a business: Procedures required - Women (number) - Score,Starting a business: Time - Men (days),Starting a business: Time - Men (days) - Score,Starting a business: Time - Women (days),Starting a business: Time - Women (days)- Score,Time to export: Border compliance (hours) (DB16-20 methodology),Time to export: Documentary compliance (hours) (DB16-20 methodology),Time to import: Border compliance (hours) (DB16-20 methodology),Time to import: Documentary compliance (hours) (DB16-20 methodology),Trading across borders (DB16-20 methodology) - Score,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology),Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology),Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology),Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology),Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,Trading across borders: Time to export: Border compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to export: Documentary compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to import: Border compliance (hours) (DB16-20 methodology) - Score,Trading across borders: Time to import: Documentary compliance (hours) (DB16-20 methodology) - Score
Burundi,52.82433,4.0,26.66667,12.5,37.31076,1.0,5.0,66.66667,0.0,2.0,0.0,1.0,0.0,832.0,41.63934,42.97406,1.5,20.0,0.5,36.1,59.50506,0.0,10.0,3.0,6.1,415.0,22.0,5.0,27.77778,395.0,2.0,10.0,0.0,4.6,0.0,0.0,2.0,16.66667,26.44928,0.0,15517.3,0.0,0.0,0.0,0.0,,11.1,0.0,0.0,0.0,,,0.0,45.91224,3.0,60.33592,10.2,25.0,63.33333,28.20691,28.4,232.0,71.71561,21.1,33.92857,,0.0,13.0,78.89908,,0.0,41.5,78.08781,34.0,2.0,20.0,0.0,0.0,7.0,70.0,8.0,80.0,0.0,0.0,0.0,0.0,17.0,62.54482,3.1,79.03892,0.0,0.0,3.5,4.5,15.0,1.0,0.0,1.0,30.71191,2.5,30.0,1.0,4.0,0.0,7.7,8.29882,8.5,53.125,5.0,91.93935,33.9,83.0397,33.9,83.0397,0.0,100.0,3.0,88.23529,3.0,88.23529,4.0,96.48241,4.0,96.48241,58.7,120.0,154.3,180.0,47.34275,108.9,89.73046,150.0,62.5,443.6,63.03571,1025.0,0.0,63.73166,29.5858,45.05376,25.1046
Cabo Verde,73.40729,11.0,73.33333,1.2,93.94424,2.0,6.0,58.33333,2.0,3.0,1.0,2.0,1.0,425.0,75.0,64.83565,2.0,10.0,3.0,19.8,77.84027,0.0,3.0,2.5,6.8,200.0,45.0,7.5,41.66667,180.0,7.0,35.0,0.0,19.6,6.0,75.0,1.0,8.33333,49.86343,0.0,1538.1,81.01168,0.0,0.0,0.0,0.0,25.1,1.0,1.0,12.5,24.39,30.0,0.0,53.98064,0.4,75.14796,17.6,30.0,55.0,80.65464,18.6,180.0,79.7527,0.0,100.0,6.0,88.0,3.5,96.33028,35.2,38.28829,36.6,85.18447,24.0,6.0,60.0,0.0,0.0,5.0,50.0,1.0,10.0,0.0,0.0,0.0,0.0,12.0,66.58402,2.3,84.71727,0.0,0.0,5.0,10.0,33.33333,2.0,3.0,1.0,0.0,2.5,,2.0,4.5,0.0,0.0,0.0,0.0,0.0,,81.91441,15.4,92.3045,15.4,92.3045,0.0,99.99991,9.0,52.94118,9.0,52.94118,18.0,82.41206,18.0,82.41206,72.0,24.0,60.0,24.0,69.05361,641.0,39.5283,125.0,68.75,587.5,51.04167,125.0,82.14286,55.34591,86.39053,78.85305,90.37657
Cambodia,41.85847,8.0,53.33333,5.2,74.10056,0.0,7.0,50.0,1.0,2.0,1.0,2.0,2.0,483.0,70.2459,31.74863,2.5,95.8,1.0,103.4,0.0,0.0,1.0,1.0,6.6,170.0,63.0,4.5,25.0,250.0,16.0,80.0,49.9,0.0,6.0,75.0,10.0,83.33333,56.55643,1.0,1993.2,75.3924,0.0,0.0,1.0,5.0,17.5,1.0,3.0,37.5,22.84,18.69,0.0,53.38889,1.8,61.28396,0.5,40.0,38.33333,25.96789,19.4,173.0,80.83462,39.4,0.0,21.0,58.0,31.0,45.87156,63.9,0.0,21.7,100.0,40.0,4.0,40.0,0.0,0.0,10.0,100.0,6.0,60.0,0.0,0.0,0.0,0.0,20.0,55.0024,4.3,71.32539,0.0,0.0,5.0,7.5,25.0,2.0,0.5,3.0,48.2452,3.0,18.0,3.0,4.0,0.0,14.2,15.24039,13.0,81.25,6.0,51.91078,51.3,74.32653,51.3,74.32653,82.5,79.37039,9.0,52.94118,9.0,52.94118,99.0,1.00503,99.0,1.00503,48.0,132.0,7.5,132.0,67.28297,375.0,64.62264,100.0,75.0,240.0,80.0,120.0,82.85714,70.44025,22.48521,97.67025,45.18828
Cameroon,52.81364,13.0,86.66667,21.1,0.0,2.0,5.0,66.66667,4.0,2.0,1.0,2.0,2.0,800.0,44.2623,38.98544,2.0,21.3,0.0,46.6,47.69404,0.0,11.8,2.5,13.5,360.0,30.0,4.5,25.0,410.0,12.0,60.0,0.0,8.0,6.0,75.0,6.0,50.0,60.34918,1.0,1776.9,78.0634,1.0,0.0,0.0,,17.1,1.0,0.0,0.0,,,0.0,45.05227,0.5,36.33612,18.3,44.0,31.66667,49.31193,38.9,624.0,11.12828,0.0,100.0,,0.0,3.0,97.24771,,0.0,57.7,53.23761,28.0,6.0,60.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,14.0,38.9289,14.0,6.38545,-1.0,0.0,3.5,7.0,23.33333,2.0,2.5,0.5,36.73446,2.0,33.5,1.0,5.5,0.0,16.0,17.21891,9.0,56.25,2.8,82.3881,35.5,82.25709,36.0,82.00827,16.6,95.85307,6.0,70.58824,7.0,64.70588,16.0,84.42211,17.0,83.41709,202.0,66.0,271.0,163.0,15.98682,982.8,7.28774,305.5,23.625,1406.9,0.0,849.0,0.0,0.0,61.53846,3.22581,32.21757
Canada,72.87193,14.0,93.33333,1.9,90.41952,2.0,5.0,66.66667,4.0,3.0,1.0,2.0,2.0,910.0,35.2459,53.42467,2.0,15.0,2.0,22.3,75.02812,1.0,5.3,4.0,2.0,150.0,30.0,9.0,50.0,730.0,17.0,85.0,100.0,0.0,8.0,100.0,9.0,75.0,63.76185,1.0,125.3,98.45321,0.0,1.0,1.0,1.0,14.2,1.0,6.0,75.0,0.91,1.28,2.0,79.30059,4.2,88.05478,12.9,8.0,91.66667,73.22635,3.8,131.0,87.32612,14.9,53.57143,7.5,85.0,15.0,75.22936,14.0,79.10461,20.9,100.0,84.0,9.0,90.0,6.0,85.71429,9.0,90.0,8.0,80.0,6.0,85.71429,4.0,66.66667,42.0,77.84171,3.8,74.46889,0.0,6.0,5.5,21.5,71.66667,7.0,3.0,1.0,81.46023,2.5,7.0,3.0,4.5,1.0,87.5,94.17046,11.0,68.75,0.8,98.23279,0.4,99.81852,0.4,99.81852,0.0,100.0,2.0,94.11765,2.0,94.11765,1.5,98.99497,1.5,98.99497,2.0,1.0,2.0,1.0,88.35791,166.7,84.27673,155.6,61.11111,171.9,85.67708,162.5,76.78571,99.37107,100.0,99.64158,100.0
Central African Republic,34.0951,6.0,40.0,29.5,0.0,0.0,5.0,66.66667,2.0,2.0,1.0,1.0,0.0,660.0,55.7377,30.46317,2.0,31.3,0.0,82.0,7.87402,0.0,12.4,3.0,38.3,350.0,30.0,5.0,27.77778,280.0,6.0,30.0,0.0,3.3,0.0,0.0,6.0,50.0,24.63768,0.0,12688.1,0.0,0.0,0.0,0.0,,10.2,0.0,0.0,0.0,,,0.0,32.35174,53.6,18.88817,19.8,56.0,11.66667,5.13393,0.0,483.0,32.92117,25.4,20.53571,,0.0,66.0,0.0,,0.0,73.3,25.83093,26.0,5.0,50.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,13.0,41.92499,11.0,26.43997,0.0,0.0,3.0,3.0,10.0,0.0,0.0,0.5,28.125,2.0,76.0,1.0,5.5,0.0,0.0,0.0,9.0,56.25,4.8,37.02339,154.7,22.64277,154.7,22.64277,446.7,0.0,10.0,47.05882,10.0,47.05882,22.0,78.39196,22.0,78.39196,141.4,48.0,121.7,120.0,52.35989,280.0,73.58491,60.0,85.0,709.3,40.89286,500.0,28.57143,11.69811,72.18935,56.73323,50.20921
Chad,46.92513,11.5,76.66667,19.1,4.67074,2.0,6.0,58.33333,3.0,3.0,0.0,2.0,1.5,743.0,48.93443,44.58398,2.0,23.5,0.0,45.7,48.70641,0.0,13.8,4.5,8.4,388.0,35.0,6.5,36.11111,320.0,6.0,30.0,0.0,2.4,0.0,0.0,6.0,50.0,32.17391,0.0,9821.1,0.0,0.0,0.0,0.0,,23.2,0.0,0.0,0.0,,,0.0,35.52606,3.8,17.92042,28.4,54.0,15.0,13.0693,31.3,766.0,0.0,21.1,33.92857,,0.0,46.0,18.34862,,0.0,63.5,43.61237,24.0,4.0,40.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,12.0,44.23119,13.4,10.83224,-1.0,0.0,5.0,8.5,28.33333,3.0,1.5,0.5,28.125,2.0,60.0,1.0,5.5,0.0,0.0,0.0,9.0,56.25,4.0,50.25947,171.3,14.34311,171.3,14.34311,25.8,93.5526,9.0,52.94118,9.0,52.94118,60.0,40.20101,60.0,40.20101,106.0,87.0,242.0,172.0,37.04151,319.0,69.90566,187.5,53.125,965.0,19.58333,500.0,28.57143,33.96226,49.11243,13.62007,28.45188
Chile,75.81073,13.0,86.66667,1.3,93.27944,1.0,6.0,58.33333,4.0,3.0,1.0,2.0,2.0,521.0,67.13115,62.81574,1.5,15.0,3.5,25.6,71.31609,1.0,5.0,3.0,5.6,180.0,71.0,9.0,50.0,270.0,11.0,55.0,14.3,49.5,7.0,87.5,4.0,33.33333,85.66885,1.0,50.4,99.3783,1.0,1.0,1.0,3.0,9.9,1.0,7.0,87.5,3.44,1.34,2.0,71.951,2.6,75.84259,5.1,7.0,93.33333,57.02828,25.2,291.0,62.5966,0.0,100.0,26.0,48.0,30.5,46.78899,37.7,33.32414,33.0,90.41215,66.0,7.0,70.0,2.0,28.57143,6.0,60.0,8.0,80.0,4.0,57.14286,6.0,100.0,33.0,71.13879,1.1,92.71304,-1.0,4.0,5.5,14.0,46.66667,2.0,3.5,2.0,59.46511,2.5,14.5,3.0,4.5,0.0,40.8,43.93021,12.0,75.0,2.0,87.20883,5.9,97.04699,5.9,97.04699,0.0,100.0,8.0,58.82353,8.0,58.82353,7.5,92.96482,7.5,92.96482,60.0,24.0,54.0,36.0,80.55935,290.0,72.64151,50.0,87.5,290.0,75.83333,50.0,92.85714,62.89308,86.39053,81.00358,85.35565
China,41.21297,9.55,63.66667,7.8,61.13909,2.0,5.0,66.66667,0.0,3.0,1.0,2.0,1.55,496.25,69.15984,78.96848,3.0,8.7,4.45,16.2,81.91226,3.0,5.0,5.0,2.5,240.0,32.75,15.45,85.83333,223.5,12.0,60.0,0.0,95.3,8.0,100.0,4.0,33.33333,65.70926,0.0,356.0,95.60514,0.0,1.0,1.0,3.0,15.4,1.0,5.0,62.5,1.3685,0.3025,2.0,65.20491,7.0,63.27333,48.1,9.0,90.0,49.08257,11.3,207.0,75.5796,0.0,100.0,,0.0,3.5,96.33028,,0.0,66.5,38.43116,56.0,4.0,40.0,6.0,85.71429,1.0,10.0,10.0,100.0,3.0,42.85714,4.0,66.66667,28.0,74.98886,4.6,69.19707,0.0,4.0,7.5,22.45,74.83333,7.0,3.95,2.5,55.82404,3.0,22.0,1.0,5.0,0.0,36.9,39.77308,11.5,71.875,1.7,85.36194,1.5,99.25444,1.5,99.25444,0.0,100.0,7.0,64.70588,7.0,64.70588,22.9,77.48744,22.9,77.48744,25.9,21.2,92.3,65.7,70.71027,484.1,54.32603,84.6,78.85662,745.0,37.91667,125.9,82.01531,84.31856,88.04926,67.27087,72.92887
Colombia,68.70968,11.0,73.33333,7.2,64.05296,2.0,7.0,50.0,3.0,3.0,1.0,0.0,2.0,1288.0,4.2623,34.28541,2.5,23.2,1.5,45.8,48.59393,1.5,10.5,3.5,12.1,365.0,68.0,9.0,50.0,855.0,18.0,90.0,94.5,0.0,7.0,87.5,11.0,91.66667,74.17762,1.0,542.3,93.30468,1.0,1.0,1.0,3.0,14.4,1.0,6.0,75.0,6.3,5.83,1.0,69.03524,31.8,57.92121,18.6,12.0,85.0,48.16514,21.8,239.0,70.63369,0.0,100.0,,0.0,5.5,92.66055,,0.0,72.3,27.88602,80.0,8.0,80.0,5.0,71.42857,7.0,70.0,9.0,90.0,7.0,100.0,4.0,66.66667,40.0,71.22005,2.0,86.57877,0.0,2.0,5.0,16.5,55.0,6.0,3.5,0.5,66.89312,3.0,8.5,1.0,5.5,1.0,66.2,71.28623,10.0,62.5,1.7,85.31542,14.0,92.99093,14.0,92.99093,0.0,100.0,8.0,58.82353,8.0,58.82353,11.0,89.44724,11.0,89.44724,112.0,60.0,112.0,64.0,61.8299,630.0,40.56604,90.0,77.5,545.0,54.58333,50.0,92.85714,30.18868,65.08876,60.21505,73.64017
Comoros,66.6942,4.0,26.66667,2.5,87.45309,1.0,4.0,75.0,0.0,2.0,1.0,0.0,0.0,506.0,68.36066,32.04614,2.0,30.1,0.0,89.4,0.0,0.0,40.2,3.0,19.1,60.0,21.0,5.0,27.77778,425.0,8.0,40.0,0.0,9.8,2.0,25.0,6.0,50.0,57.5844,0.0,2050.5,74.68542,0.0,0.0,0.0,,27.4,0.0,0.0,0.0,,,0.0,46.87233,184.5,49.86218,0.0,33.0,50.0,57.33126,32.1,100.0,92.11747,21.1,33.92857,,,12.0,80.73394,,,216.5,0.0,26.0,5.0,50.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,13.0,57.66125,8.1,46.18725,0.0,0.0,5.0,7.0,23.33333,2.0,0.0,0.5,0.0,2.0,,1.0,5.5,0.0,0.0,0.0,0.0,0.0,,72.00639,84.1,57.9443,84.1,57.9443,29.1,92.71799,9.0,52.94118,9.0,52.94118,16.0,84.42211,16.0,84.42211,50.8,50.0,70.3,26.0,66.86874,650.8,38.60189,124.0,69.0,765.4,36.21705,92.8,86.74286,68.67138,71.00592,75.17107,89.53975
"Congo, Dem. Rep.",51.6386,7.0,46.66667,16.1,19.55343,1.0,8.0,41.66667,0.0,2.0,1.0,1.0,2.0,610.0,59.83607,32.35422,2.0,70.0,0.5,80.6,9.44882,0.0,7.8,2.5,2.8,290.0,20.0,5.0,27.77778,300.0,6.0,30.0,0.0,0.7,0.0,0.0,6.0,50.0,34.67391,0.0,14946.5,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,,0.0,34.57002,14.5,39.39611,12.6,52.0,18.33333,27.07958,27.5,346.0,54.09583,16.7,47.76786,,0.0,23.0,60.55046,,0.0,54.6,58.07569,22.0,3.0,30.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,11.0,44.60194,11.3,24.44444,-1.0,0.0,5.0,9.0,30.0,1.0,4.0,0.5,0.0,2.0,,1.0,5.5,0.0,0.0,0.0,0.0,0.0,,89.78019,28.6,85.71429,28.6,85.71429,9.7,97.5862,4.0,82.35294,4.0,82.35294,7.0,93.46734,7.0,93.46734,515.0,314.0,588.0,216.0,1.25523,2222.7,0.0,500.0,0.0,3039.0,0.0,765.0,0.0,0.0,0.0,0.0,10.04184
"Congo, Rep.",59.60131,9.5,63.33333,10.6,46.84136,2.0,5.0,66.66667,2.0,2.0,1.0,2.0,0.5,560.0,63.93443,43.06813,2.0,34.7,0.0,53.2,40.26997,0.0,12.5,2.5,6.0,300.0,18.0,4.5,25.0,242.0,7.0,35.0,0.0,11.9,1.0,12.5,6.0,50.0,28.41683,0.0,6957.7,14.10212,0.0,0.0,0.0,,10.6,0.0,0.0,0.0,,,0.0,37.86014,22.9,26.78537,31.3,50.0,21.66667,12.29317,0.0,602.0,14.52859,27.7,13.39286,,0.0,36.5,35.77982,,0.0,54.3,58.65306,26.0,5.0,50.0,0.0,0.0,1.0,10.0,7.0,70.0,0.0,0.0,0.0,0.0,13.0,38.24362,16.1,0.0,-1.0,0.0,3.5,3.5,11.66667,0.0,1.0,0.5,37.97801,2.0,25.0,1.0,5.5,0.0,18.3,19.70603,9.0,56.25,3.3,63.82817,77.7,61.17438,77.7,61.17438,2.9,99.26689,10.0,47.05882,11.0,41.17647,49.0,51.25628,50.0,50.25126,276.0,120.0,397.3,208.0,19.6799,1975.0,0.0,165.0,58.75,1580.6,0.0,310.0,55.71429,0.0,29.5858,0.0,13.38912
Costa Rica,70.74499,11.0,73.33333,2.0,89.92329,1.0,5.0,66.66667,2.0,3.0,1.0,2.0,2.0,852.0,40.0,53.33354,2.5,20.0,2.5,24.3,72.7784,0.5,1.4,3.0,2.9,260.0,45.0,8.5,47.22222,547.0,17.0,85.0,100.0,32.2,7.0,87.5,10.0,83.33333,88.21321,1.0,168.1,97.9253,1.0,1.0,1.0,5.0,14.6,1.0,8.0,100.0,0.0,0.0,3.0,69.30028,6.4,77.9877,32.7,10.0,88.33333,87.15486,19.2,151.0,84.23493,0.0,100.0,5.5,89.0,2.5,98.16514,23.2,61.45431,58.3,52.22767,48.0,8.0,80.0,1.0,14.28571,5.0,50.0,5.0,50.0,3.0,42.85714,2.0,33.33333,24.0,74.35518,3.4,77.20541,0.0,4.0,5.0,17.5,58.33333,5.0,3.5,0.0,34.41629,3.0,14.5,1.0,2.0,0.0,29.1,31.33257,6.0,37.5,3.0,81.63021,8.6,95.6902,8.6,95.6902,0.0,100.0,9.0,52.94118,9.0,52.94118,22.5,77.88945,22.5,77.88945,20.0,24.0,80.0,26.0,79.32169,375.0,64.62264,80.0,80.0,420.0,65.0,75.0,89.28571,88.05031,86.39053,71.68459,89.53975
Croatia,54.77493,12.0,80.0,11.7,41.68186,1.0,5.0,66.66667,4.0,3.0,0.0,2.0,2.0,650.0,56.55738,70.59807,2.5,8.6,3.5,15.2,83.01462,2.0,4.0,5.0,2.6,235.0,50.0,13.0,72.22222,365.0,11.0,55.0,100.0,0.0,6.0,75.0,5.0,41.66667,83.55345,1.0,298.5,96.31525,1.0,1.0,1.0,3.0,17.1,1.0,6.0,75.0,4.97,1.67,1.0,72.60762,1.2,81.43311,19.4,13.0,83.33333,66.66495,0.0,206.0,75.73416,20.3,36.60714,0.0,100.0,36.5,35.77982,6.2,94.27284,20.6,100.0,70.0,6.0,60.0,5.0,71.42857,6.0,60.0,5.0,50.0,7.0,100.0,6.0,100.0,35.0,73.11504,4.0,73.28154,0.0,8.0,6.0,22.5,75.0,5.0,3.5,3.0,55.11175,3.0,14.5,2.0,4.0,0.0,32.7,35.2235,12.0,75.0,3.1,82.48987,7.2,96.37921,7.2,96.37921,12.5,96.86729,8.0,58.82353,8.0,58.82353,22.5,77.88945,22.5,77.88945,0.1,0.5,0.1,0.5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0
Cyprus,63.98528,11.0,73.33333,1.1,94.60779,0.0,7.0,50.0,4.0,3.0,1.0,2.0,1.0,1100.0,19.67213,48.59379,2.5,10.8,1.5,16.4,81.66479,1.0,0.5,3.0,5.1,180.0,20.0,8.0,44.44444,900.0,12.0,60.0,72.9,0.0,5.0,62.5,7.0,58.33333,78.32069,1.0,133.2,98.35522,1.0,1.0,1.0,5.0,17.5,1.0,8.0,100.0,0.51,0.15,3.0,72.28343,1.1,80.06298,13.4,28.0,58.33333,73.97423,8.1,127.0,87.94436,0.0,100.0,11.5,77.0,3.0,97.24771,43.8,21.6492,22.7,100.0,72.0,7.0,70.0,7.0,100.0,4.0,40.0,8.0,80.0,5.0,71.42857,5.0,83.33333,36.0,68.03379,7.6,49.29623,0.0,8.0,5.5,23.0,76.66667,7.0,2.5,1.5,72.20601,3.0,14.5,1.0,5.0,1.0,73.2,78.78702,10.5,65.625,1.5,91.18953,12.4,93.81516,12.4,93.81516,0.0,100.0,5.0,76.47059,5.0,76.47059,6.0,94.47236,6.0,94.47236,18.0,2.0,14.7,2.0,88.44227,300.0,71.69811,50.0,87.5,335.0,72.08333,50.0,92.85714,89.30818,99.40828,95.10155,99.58159
